student_id,resMidterm_score,statConcepts,statInterpretation,statChoose_method,resCritical,resParticipation,resAssignment,resOutcome,resLearning_outcome
321427,40,21.4285714285714,56.25,30,5,5,5,การเขียนและพัฒนาโครงการวิจัย,60
321427,40,21.4285714285714,56.25,30,5,5,5,เครื่องมือและการเก็บข้อมูล,61.53846153846154
321427,40,21.4285714285714,56.25,30,5,5,5,การวิเคราะห์และเขียนรายงาน,56.25
321427,40,21.4285714285714,56.25,30,5,5,5,การประยุกต์ใช้และพัฒนา,37.5
322027,35,21.4285714285714,6.25,40,5,5,5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
322027,35,21.4285714285714,6.25,40,5,5,5,การออกแบบการวิจัย,54.54545454545455
322027,35,21.4285714285714,6.25,40,5,5,5,การเขียนและพัฒนาโครงการวิจัย,60
322027,35,21.4285714285714,6.25,40,5,5,5,เครื่องมือและการเก็บข้อมูล,30.76923076923077
322027,35,21.4285714285714,6.25,40,5,5,5,การวิเคราะห์และเขียนรายงาน,46.875
322027,35,21.4285714285714,6.25,40,5,5,5,การประยุกต์ใช้และพัฒนา,37.5
323727,31,35.7142857142857,12.5,20,2.5,5,2.857142857,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
323727,31,35.7142857142857,12.5,20,2.5,5,2.857142857,การออกแบบการวิจัย,27.272727272727273
323727,31,35.7142857142857,12.5,20,2.5,5,2.857142857,การเขียนและพัฒนาโครงการวิจัย,60
323727,31,35.7142857142857,12.5,20,2.5,5,2.857142857,เครื่องมือและการเก็บข้อมูล,30.76923076923077
323727,31,35.7142857142857,12.5,20,2.5,5,2.857142857,การวิเคราะห์และเขียนรายงาน,40.625
323727,31,35.7142857142857,12.5,20,2.5,5,2.857142857,การประยุกต์ใช้และพัฒนา,50
324327,38,35.7142857142857,46.6666666666667,50,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
324327,38,35.7142857142857,46.6666666666667,50,5,5,4.642857143,การออกแบบการวิจัย,36.36363636363637
324327,38,35.7142857142857,46.6666666666667,50,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,40
324327,38,35.7142857142857,46.6666666666667,50,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,30.76923076923077
324327,38,35.7142857142857,46.6666666666667,50,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,59.375
324327,38,35.7142857142857,46.6666666666667,50,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,62.5
327227,39,14.2857142857143,31.25,20,5,5,5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
327227,39,14.2857142857143,31.25,20,5,5,5,การออกแบบการวิจัย,54.54545454545455
327227,39,14.2857142857143,31.25,20,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
327227,39,14.2857142857143,31.25,20,5,5,5,เครื่องมือและการเก็บข้อมูล,46.15384615384615
327227,39,14.2857142857143,31.25,20,5,5,5,การวิเคราะห์และเขียนรายงาน,40.625
327227,39,14.2857142857143,31.25,20,5,5,5,การประยุกต์ใช้และพัฒนา,75
328927,51,50,31.25,60,5,5,4.285714286,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
328927,51,50,31.25,60,5,5,4.285714286,การออกแบบการวิจัย,81.81818181818181
328927,51,50,31.25,60,5,5,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
328927,51,50,31.25,60,5,5,4.285714286,เครื่องมือและการเก็บข้อมูล,69.23076923076923
328927,51,50,31.25,60,5,5,4.285714286,การวิเคราะห์และเขียนรายงาน,65.625
328927,51,50,31.25,60,5,5,4.285714286,การประยุกต์ใช้และพัฒนา,50
330027,31,28.5714285714286,18.75,30,5,2.727272727,3.928571429,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
330027,31,28.5714285714286,18.75,30,5,2.727272727,3.928571429,การออกแบบการวิจัย,27.272727272727273
330027,31,28.5714285714286,18.75,30,5,2.727272727,3.928571429,การเขียนและพัฒนาโครงการวิจัย,0
330027,31,28.5714285714286,18.75,30,5,2.727272727,3.928571429,เครื่องมือและการเก็บข้อมูล,46.15384615384615
330027,31,28.5714285714286,18.75,30,5,2.727272727,3.928571429,การวิเคราะห์และเขียนรายงาน,34.375
330027,31,28.5714285714286,18.75,30,5,2.727272727,3.928571429,การประยุกต์ใช้และพัฒนา,62.5
331727,43,28.5714285714286,31.25,40,5,2.727272727,4.642857143,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
331727,43,28.5714285714286,31.25,40,5,2.727272727,4.642857143,การออกแบบการวิจัย,45.45454545454545
331727,43,28.5714285714286,31.25,40,5,2.727272727,4.642857143,การเขียนและพัฒนาโครงการวิจัย,60
331727,43,28.5714285714286,31.25,40,5,2.727272727,4.642857143,เครื่องมือและการเก็บข้อมูล,76.92307692307692
331727,43,28.5714285714286,31.25,40,5,2.727272727,4.642857143,การวิเคราะห์และเขียนรายงาน,46.875
331727,43,28.5714285714286,31.25,40,5,2.727272727,4.642857143,การประยุกต์ใช้และพัฒนา,50
332327,23,28.5714285714286,31.25,20,2.5,4.090909091,1.785714286,มโนทัศน์พื้นฐานการวิจัย,27.272727272727273
332327,23,28.5714285714286,31.25,20,2.5,4.090909091,1.785714286,การออกแบบการวิจัย,27.272727272727273
332327,23,28.5714285714286,31.25,20,2.5,4.090909091,1.785714286,การเขียนและพัฒนาโครงการวิจัย,20
332327,23,28.5714285714286,31.25,20,2.5,4.090909091,1.785714286,เครื่องมือและการเก็บข้อมูล,38.46153846153846
332327,23,28.5714285714286,31.25,20,2.5,4.090909091,1.785714286,การวิเคราะห์และเขียนรายงาน,28.125
332327,23,28.5714285714286,31.25,20,2.5,4.090909091,1.785714286,การประยุกต์ใช้และพัฒนา,25
340327,45,35.7142857142857,18.75,40,3.75,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
340327,45,35.7142857142857,18.75,40,3.75,4.545454545,5,การออกแบบการวิจัย,63.63636363636363
340327,45,35.7142857142857,18.75,40,3.75,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,80
340327,45,35.7142857142857,18.75,40,3.75,4.545454545,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
340327,45,35.7142857142857,18.75,40,3.75,4.545454545,5,การวิเคราะห์และเขียนรายงาน,50
340327,45,35.7142857142857,18.75,40,3.75,4.545454545,5,การประยุกต์ใช้และพัฒนา,50
341027,54,42.8571428571429,43.75,40,5,4.090909091,3.928571429,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
341027,54,42.8571428571429,43.75,40,5,4.090909091,3.928571429,การออกแบบการวิจัย,72.72727272727273
341027,54,42.8571428571429,43.75,40,5,4.090909091,3.928571429,การเขียนและพัฒนาโครงการวิจัย,100
341027,54,42.8571428571429,43.75,40,5,4.090909091,3.928571429,เครื่องมือและการเก็บข้อมูล,61.53846153846154
341027,54,42.8571428571429,43.75,40,5,4.090909091,3.928571429,การวิเคราะห์และเขียนรายงาน,59.375
341027,54,42.8571428571429,43.75,40,5,4.090909091,3.928571429,การประยุกต์ใช้และพัฒนา,75
001827,46,33.3333333333333,27.7777777777778,50,5,4.545454545,3.571428571,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
001827,46,33.3333333333333,27.7777777777778,50,5,4.545454545,3.571428571,การออกแบบการวิจัย,63.63636363636363
001827,46,33.3333333333333,27.7777777777778,50,5,4.545454545,3.571428571,การเขียนและพัฒนาโครงการวิจัย,100
001827,46,33.3333333333333,27.7777777777778,50,5,4.545454545,3.571428571,เครื่องมือและการเก็บข้อมูล,53.84615384615385
001827,46,33.3333333333333,27.7777777777778,50,5,4.545454545,3.571428571,การวิเคราะห์และเขียนรายงาน,43.75
001827,46,33.3333333333333,27.7777777777778,50,5,4.545454545,3.571428571,การประยุกต์ใช้และพัฒนา,87.5
002427,28,33.3333333333333,38.8888888888889,50,5,4.545454545,4.642857143,มโนทัศน์พื้นฐานการวิจัย,18.181818181818183
002427,28,33.3333333333333,38.8888888888889,50,5,4.545454545,4.642857143,การออกแบบการวิจัย,54.54545454545455
002427,28,33.3333333333333,38.8888888888889,50,5,4.545454545,4.642857143,การเขียนและพัฒนาโครงการวิจัย,60
002427,28,33.3333333333333,38.8888888888889,50,5,4.545454545,4.642857143,เครื่องมือและการเก็บข้อมูล,30.76923076923077
002427,28,33.3333333333333,38.8888888888889,50,5,4.545454545,4.642857143,การวิเคราะห์และเขียนรายงาน,28.125
002427,28,33.3333333333333,38.8888888888889,50,5,4.545454545,4.642857143,การประยุกต์ใช้และพัฒนา,50
003027,29,7.14285714285714,6.25,40,5,4.090909091,2.142857143,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
003027,29,7.14285714285714,6.25,40,5,4.090909091,2.142857143,การออกแบบการวิจัย,36.36363636363637
003027,29,7.14285714285714,6.25,40,5,4.090909091,2.142857143,การเขียนและพัฒนาโครงการวิจัย,60
003027,29,7.14285714285714,6.25,40,5,4.090909091,2.142857143,เครื่องมือและการเก็บข้อมูล,30.76923076923077
003027,29,7.14285714285714,6.25,40,5,4.090909091,2.142857143,การวิเคราะห์และเขียนรายงาน,34.375
003027,29,7.14285714285714,6.25,40,5,4.090909091,2.142857143,การประยุกต์ใช้และพัฒนา,25
004727,27,33.3333333333333,38.8888888888889,30,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,27.272727272727273
004727,27,33.3333333333333,38.8888888888889,30,5,4.545454545,5,การออกแบบการวิจัย,36.36363636363637
004727,27,33.3333333333333,38.8888888888889,30,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,40
004727,27,33.3333333333333,38.8888888888889,30,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,38.46153846153846
004727,27,33.3333333333333,38.8888888888889,30,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,34.375
004727,27,33.3333333333333,38.8888888888889,30,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,25
006027,47,25,38.8888888888889,20,5,4.545454545,3.571428571,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
006027,47,25,38.8888888888889,20,5,4.545454545,3.571428571,การออกแบบการวิจัย,36.36363636363637
006027,47,25,38.8888888888889,20,5,4.545454545,3.571428571,การเขียนและพัฒนาโครงการวิจัย,80
006027,47,25,38.8888888888889,20,5,4.545454545,3.571428571,เครื่องมือและการเก็บข้อมูล,61.53846153846154
006027,47,25,38.8888888888889,20,5,4.545454545,3.571428571,การวิเคราะห์และเขียนรายงาน,68.75
006027,47,25,38.8888888888889,20,5,4.545454545,3.571428571,การประยุกต์ใช้และพัฒนา,50
007627,29,50,22.2222222222222,30,3.75,4.090909091,4.285714286,มโนทัศน์พื้นฐานการวิจัย,9.090909090909092
007627,29,50,22.2222222222222,30,3.75,4.090909091,4.285714286,การออกแบบการวิจัย,45.45454545454545
007627,29,50,22.2222222222222,30,3.75,4.090909091,4.285714286,การเขียนและพัฒนาโครงการวิจัย,40
007627,29,50,22.2222222222222,30,3.75,4.090909091,4.285714286,เครื่องมือและการเก็บข้อมูล,38.46153846153846
007627,29,50,22.2222222222222,30,3.75,4.090909091,4.285714286,การวิเคราะห์และเขียนรายงาน,34.375
007627,29,50,22.2222222222222,30,3.75,4.090909091,4.285714286,การประยุกต์ใช้และพัฒนา,62.5
009927,25,16.6666666666667,33.3333333333333,30,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,27.272727272727273
009927,25,16.6666666666667,33.3333333333333,30,5,4.545454545,5,การออกแบบการวิจัย,36.36363636363637
009927,25,16.6666666666667,33.3333333333333,30,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,40
009927,25,16.6666666666667,33.3333333333333,30,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,23.076923076923077
009927,25,16.6666666666667,33.3333333333333,30,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,34.375
009927,25,16.6666666666667,33.3333333333333,30,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,25
010427,36,33.3333333333333,38.8888888888889,60,5,4.090909091,2.5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
010427,36,33.3333333333333,38.8888888888889,60,5,4.090909091,2.5,การออกแบบการวิจัย,45.45454545454545
010427,36,33.3333333333333,38.8888888888889,60,5,4.090909091,2.5,การเขียนและพัฒนาโครงการวิจัย,80
010427,36,33.3333333333333,38.8888888888889,60,5,4.090909091,2.5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
010427,36,33.3333333333333,38.8888888888889,60,5,4.090909091,2.5,การวิเคราะห์และเขียนรายงาน,40.625
010427,36,33.3333333333333,38.8888888888889,60,5,4.090909091,2.5,การประยุกต์ใช้และพัฒนา,37.5
011027,45,33.3333333333333,44.4444444444444,30,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
011027,45,33.3333333333333,44.4444444444444,30,5,4.545454545,5,การออกแบบการวิจัย,63.63636363636363
011027,45,33.3333333333333,44.4444444444444,30,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,60
011027,45,33.3333333333333,44.4444444444444,30,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,61.53846153846154
011027,45,33.3333333333333,44.4444444444444,30,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,50
011027,45,33.3333333333333,44.4444444444444,30,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,62.5
012727,61,75,55.5555555555556,70,5,4.090909091,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
012727,61,75,55.5555555555556,70,5,4.090909091,5,การออกแบบการวิจัย,81.81818181818181
012727,61,75,55.5555555555556,70,5,4.090909091,5,การเขียนและพัฒนาโครงการวิจัย,100
012727,61,75,55.5555555555556,70,5,4.090909091,5,เครื่องมือและการเก็บข้อมูล,84.61538461538461
012727,61,75,55.5555555555556,70,5,4.090909091,5,การวิเคราะห์และเขียนรายงาน,78.125
012727,61,75,55.5555555555556,70,5,4.090909091,5,การประยุกต์ใช้และพัฒนา,75
013327,27,33.3333333333333,16.6666666666667,20,0,4.090909091,3.571428571,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
013327,27,33.3333333333333,16.6666666666667,20,0,4.090909091,3.571428571,การออกแบบการวิจัย,45.45454545454545
013327,27,33.3333333333333,16.6666666666667,20,0,4.090909091,3.571428571,การเขียนและพัฒนาโครงการวิจัย,60
013327,27,33.3333333333333,16.6666666666667,20,0,4.090909091,3.571428571,เครื่องมือและการเก็บข้อมูล,30.76923076923077
013327,27,33.3333333333333,16.6666666666667,20,0,4.090909091,3.571428571,การวิเคราะห์และเขียนรายงาน,28.125
013327,27,33.3333333333333,16.6666666666667,20,0,4.090909091,3.571428571,การประยุกต์ใช้และพัฒนา,12.5
014027,35,41.6666666666667,38.8888888888889,20,3.75,4.090909091,3.571428571,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
014027,35,41.6666666666667,38.8888888888889,20,3.75,4.090909091,3.571428571,การออกแบบการวิจัย,36.36363636363637
014027,35,41.6666666666667,38.8888888888889,20,3.75,4.090909091,3.571428571,การเขียนและพัฒนาโครงการวิจัย,20
014027,35,41.6666666666667,38.8888888888889,20,3.75,4.090909091,3.571428571,เครื่องมือและการเก็บข้อมูล,53.84615384615385
014027,35,41.6666666666667,38.8888888888889,20,3.75,4.090909091,3.571428571,การวิเคราะห์และเขียนรายงาน,46.875
014027,35,41.6666666666667,38.8888888888889,20,3.75,4.090909091,3.571428571,การประยุกต์ใช้และพัฒนา,50
015627,29,25,38.8888888888889,30,5,5,5,มโนทัศน์พื้นฐานการวิจัย,27.272727272727273
015627,29,25,38.8888888888889,30,5,5,5,การออกแบบการวิจัย,36.36363636363637
015627,29,25,38.8888888888889,30,5,5,5,การเขียนและพัฒนาโครงการวิจัย,60
015627,29,25,38.8888888888889,30,5,5,5,เครื่องมือและการเก็บข้อมูล,30.76923076923077
015627,29,25,38.8888888888889,30,5,5,5,การวิเคราะห์และเขียนรายงาน,40.625
015627,29,25,38.8888888888889,30,5,5,5,การประยุกต์ใช้และพัฒนา,25
017927,50,42.8571428571429,62.5,20,5,5,5,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
017927,50,42.8571428571429,62.5,20,5,5,5,การออกแบบการวิจัย,18.181818181818183
017927,50,42.8571428571429,62.5,20,5,5,5,การเขียนและพัฒนาโครงการวิจัย,80
017927,50,42.8571428571429,62.5,20,5,5,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
017927,50,42.8571428571429,62.5,20,5,5,5,การวิเคราะห์และเขียนรายงาน,75
017927,50,42.8571428571429,62.5,20,5,5,5,การประยุกต์ใช้และพัฒนา,62.5
018527,42,50,44.4444444444444,40,5,4.090909091,4.285714286,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
018527,42,50,44.4444444444444,40,5,4.090909091,4.285714286,การออกแบบการวิจัย,45.45454545454545
018527,42,50,44.4444444444444,40,5,4.090909091,4.285714286,การเขียนและพัฒนาโครงการวิจัย,100
018527,42,50,44.4444444444444,40,5,4.090909091,4.285714286,เครื่องมือและการเก็บข้อมูล,53.84615384615385
018527,42,50,44.4444444444444,40,5,4.090909091,4.285714286,การวิเคราะห์และเขียนรายงาน,50
018527,42,50,44.4444444444444,40,5,4.090909091,4.285714286,การประยุกต์ใช้และพัฒนา,37.5
020727,58,58.3333333333333,38.8888888888889,10,5,4.090909091,3.571428571,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
020727,58,58.3333333333333,38.8888888888889,10,5,4.090909091,3.571428571,การออกแบบการวิจัย,54.54545454545455
020727,58,58.3333333333333,38.8888888888889,10,5,4.090909091,3.571428571,การเขียนและพัฒนาโครงการวิจัย,100
020727,58,58.3333333333333,38.8888888888889,10,5,4.090909091,3.571428571,เครื่องมือและการเก็บข้อมูล,61.53846153846154
020727,58,58.3333333333333,38.8888888888889,10,5,4.090909091,3.571428571,การวิเคราะห์และเขียนรายงาน,71.875
020727,58,58.3333333333333,38.8888888888889,10,5,4.090909091,3.571428571,การประยุกต์ใช้และพัฒนา,100
021327,33,25,27.7777777777778,60,5,2.272727273,1.785714286,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
021327,33,25,27.7777777777778,60,5,2.272727273,1.785714286,การออกแบบการวิจัย,45.45454545454545
021327,33,25,27.7777777777778,60,5,2.272727273,1.785714286,การเขียนและพัฒนาโครงการวิจัย,20
021327,33,25,27.7777777777778,60,5,2.272727273,1.785714286,เครื่องมือและการเก็บข้อมูล,15.384615384615383
021327,33,25,27.7777777777778,60,5,2.272727273,1.785714286,การวิเคราะห์และเขียนรายงาน,37.5
021327,33,25,27.7777777777778,60,5,2.272727273,1.785714286,การประยุกต์ใช้และพัฒนา,75
024227,27,33.3333333333333,16.6666666666667,20,5,3.181818182,2.857142857,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
024227,27,33.3333333333333,16.6666666666667,20,5,3.181818182,2.857142857,การออกแบบการวิจัย,27.272727272727273
024227,27,33.3333333333333,16.6666666666667,20,5,3.181818182,2.857142857,การเขียนและพัฒนาโครงการวิจัย,40
024227,27,33.3333333333333,16.6666666666667,20,5,3.181818182,2.857142857,เครื่องมือและการเก็บข้อมูล,38.46153846153846
024227,27,33.3333333333333,16.6666666666667,20,5,3.181818182,2.857142857,การวิเคราะห์และเขียนรายงาน,34.375
024227,27,33.3333333333333,16.6666666666667,20,5,3.181818182,2.857142857,การประยุกต์ใช้และพัฒนา,12.5
025927,43,25,50,30,5,5,4.285714286,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
025927,43,25,50,30,5,5,4.285714286,การออกแบบการวิจัย,63.63636363636363
025927,43,25,50,30,5,5,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
025927,43,25,50,30,5,5,4.285714286,เครื่องมือและการเก็บข้อมูล,30.76923076923077
025927,43,25,50,30,5,5,4.285714286,การวิเคราะห์และเขียนรายงาน,62.5
025927,43,25,50,30,5,5,4.285714286,การประยุกต์ใช้และพัฒนา,50
026527,34,50,33.3333333333333,30,5,4.545454545,4.285714286,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
026527,34,50,33.3333333333333,30,5,4.545454545,4.285714286,การออกแบบการวิจัย,36.36363636363637
026527,34,50,33.3333333333333,30,5,4.545454545,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
026527,34,50,33.3333333333333,30,5,4.545454545,4.285714286,เครื่องมือและการเก็บข้อมูล,46.15384615384615
026527,34,50,33.3333333333333,30,5,4.545454545,4.285714286,การวิเคราะห์และเขียนรายงาน,34.375
026527,34,50,33.3333333333333,30,5,4.545454545,4.285714286,การประยุกต์ใช้และพัฒนา,37.5
027127,29,50,27.7777777777778,50,5,3.636363636,2.857142857,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
027127,29,50,27.7777777777778,50,5,3.636363636,2.857142857,การออกแบบการวิจัย,27.272727272727273
027127,29,50,27.7777777777778,50,5,3.636363636,2.857142857,การเขียนและพัฒนาโครงการวิจัย,60
027127,29,50,27.7777777777778,50,5,3.636363636,2.857142857,เครื่องมือและการเก็บข้อมูล,30.76923076923077
027127,29,50,27.7777777777778,50,5,3.636363636,2.857142857,การวิเคราะห์และเขียนรายงาน,40.625
027127,29,50,27.7777777777778,50,5,3.636363636,2.857142857,การประยุกต์ใช้และพัฒนา,0
028827,42,33.3333333333333,27.7777777777778,40,5,4.090909091,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
028827,42,33.3333333333333,27.7777777777778,40,5,4.090909091,5,การออกแบบการวิจัย,36.36363636363637
028827,42,33.3333333333333,27.7777777777778,40,5,4.090909091,5,การเขียนและพัฒนาโครงการวิจัย,40
028827,42,33.3333333333333,27.7777777777778,40,5,4.090909091,5,เครื่องมือและการเก็บข้อมูล,53.84615384615385
028827,42,33.3333333333333,27.7777777777778,40,5,4.090909091,5,การวิเคราะห์และเขียนรายงาน,59.375
028827,42,33.3333333333333,27.7777777777778,40,5,4.090909091,5,การประยุกต์ใช้และพัฒนา,62.5
030027,44,33.3333333333333,55.5555555555556,30,5,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
030027,44,33.3333333333333,55.5555555555556,30,5,4.545454545,5,การออกแบบการวิจัย,54.54545454545455
030027,44,33.3333333333333,55.5555555555556,30,5,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,60
030027,44,33.3333333333333,55.5555555555556,30,5,4.545454545,5,เครื่องมือและการเก็บข้อมูล,61.53846153846154
030027,44,33.3333333333333,55.5555555555556,30,5,4.545454545,5,การวิเคราะห์และเขียนรายงาน,56.25
030027,44,33.3333333333333,55.5555555555556,30,5,4.545454545,5,การประยุกต์ใช้และพัฒนา,62.5
031627,36,50,38.8888888888889,10,3.75,4.545454545,5,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
031627,36,50,38.8888888888889,10,3.75,4.545454545,5,การออกแบบการวิจัย,45.45454545454545
031627,36,50,38.8888888888889,10,3.75,4.545454545,5,การเขียนและพัฒนาโครงการวิจัย,60
031627,36,50,38.8888888888889,10,3.75,4.545454545,5,เครื่องมือและการเก็บข้อมูล,30.76923076923077
031627,36,50,38.8888888888889,10,3.75,4.545454545,5,การวิเคราะห์และเขียนรายงาน,50
031627,36,50,38.8888888888889,10,3.75,4.545454545,5,การประยุกต์ใช้และพัฒนา,37.5
032227,29,16.6666666666667,22.2222222222222,40,5,4.090909091,3.571428571,มโนทัศน์พื้นฐานการวิจัย,45.45454545454545
032227,29,16.6666666666667,22.2222222222222,40,5,4.090909091,3.571428571,การออกแบบการวิจัย,18.181818181818183
032227,29,16.6666666666667,22.2222222222222,40,5,4.090909091,3.571428571,การเขียนและพัฒนาโครงการวิจัย,20
032227,29,16.6666666666667,22.2222222222222,40,5,4.090909091,3.571428571,เครื่องมือและการเก็บข้อมูล,30.76923076923077
032227,29,16.6666666666667,22.2222222222222,40,5,4.090909091,3.571428571,การวิเคราะห์และเขียนรายงาน,43.75
032227,29,16.6666666666667,22.2222222222222,40,5,4.090909091,3.571428571,การประยุกต์ใช้และพัฒนา,37.5
033927,68,58.3333333333333,38.8888888888889,40,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,72.72727272727273
033927,68,58.3333333333333,38.8888888888889,40,5,5,4.642857143,การออกแบบการวิจัย,100
033927,68,58.3333333333333,38.8888888888889,40,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,100
033927,68,58.3333333333333,38.8888888888889,40,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,53.84615384615385
033927,68,58.3333333333333,38.8888888888889,40,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,93.75
033927,68,58.3333333333333,38.8888888888889,40,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,87.5
034527,40,41.6666666666667,38.8888888888889,50,5,5,5,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
034527,40,41.6666666666667,38.8888888888889,50,5,5,5,การออกแบบการวิจัย,36.36363636363637
034527,40,41.6666666666667,38.8888888888889,50,5,5,5,การเขียนและพัฒนาโครงการวิจัย,40
034527,40,41.6666666666667,38.8888888888889,50,5,5,5,เครื่องมือและการเก็บข้อมูล,84.61538461538461
034527,40,41.6666666666667,38.8888888888889,50,5,5,5,การวิเคราะห์และเขียนรายงาน,46.875
034527,40,41.6666666666667,38.8888888888889,50,5,5,5,การประยุกต์ใช้และพัฒนา,50
035127,37,41.6666666666667,27.7777777777778,50,NA,NA,NA,มโนทัศน์พื้นฐานการวิจัย,54.54545454545455
035127,37,41.6666666666667,27.7777777777778,50,NA,NA,NA,การออกแบบการวิจัย,27.272727272727273
035127,37,41.6666666666667,27.7777777777778,50,NA,NA,NA,การเขียนและพัฒนาโครงการวิจัย,40
035127,37,41.6666666666667,27.7777777777778,50,NA,NA,NA,เครื่องมือและการเก็บข้อมูล,53.84615384615385
035127,37,41.6666666666667,27.7777777777778,50,NA,NA,NA,การวิเคราะห์และเขียนรายงาน,46.875
035127,37,41.6666666666667,27.7777777777778,50,NA,NA,NA,การประยุกต์ใช้และพัฒนา,50
036827,50,42.8571428571429,43.75,20,5,5,4.642857143,มโนทัศน์พื้นฐานการวิจัย,81.81818181818181
036827,50,42.8571428571429,43.75,20,5,5,4.642857143,การออกแบบการวิจัย,63.63636363636363
036827,50,42.8571428571429,43.75,20,5,5,4.642857143,การเขียนและพัฒนาโครงการวิจัย,80
036827,50,42.8571428571429,43.75,20,5,5,4.642857143,เครื่องมือและการเก็บข้อมูล,53.84615384615385
036827,50,42.8571428571429,43.75,20,5,5,4.642857143,การวิเคราะห์และเขียนรายงาน,62.5
036827,50,42.8571428571429,43.75,20,5,5,4.642857143,การประยุกต์ใช้และพัฒนา,37.5
037427,44,28.5714285714286,12.5,60,5,4.545454545,3.571428571,มโนทัศน์พื้นฐานการวิจัย,63.63636363636363
037427,44,28.5714285714286,12.5,60,5,4.545454545,3.571428571,การออกแบบการวิจัย,36.36363636363637
037427,44,28.5714285714286,12.5,60,5,4.545454545,3.571428571,การเขียนและพัฒนาโครงการวิจัย,80
037427,44,28.5714285714286,12.5,60,5,4.545454545,3.571428571,เครื่องมือและการเก็บข้อมูล,23.076923076923077
037427,44,28.5714285714286,12.5,60,5,4.545454545,3.571428571,การวิเคราะห์และเขียนรายงาน,65.625
037427,44,28.5714285714286,12.5,60,5,4.545454545,3.571428571,การประยุกต์ใช้และพัฒนา,62.5
038027,34,42.8571428571429,43.75,60,5,4.090909091,4.285714286,มโนทัศน์พื้นฐานการวิจัย,36.36363636363637
038027,34,42.8571428571429,43.75,60,5,4.090909091,4.285714286,การออกแบบการวิจัย,45.45454545454545
038027,34,42.8571428571429,43.75,60,5,4.090909091,4.285714286,การเขียนและพัฒนาโครงการวิจัย,80
